index,open,close,high,low,Return
2021-11-12,65089.06,63992.96,65450.7,62278.0,-1.6840154575875843
2021-11-13,63992.96,64288.46,65000.0,63360.22,0.4617695446499148
2021-11-14,64288.47,64789.99,65320.0,63576.27,0.7801244577953836
2021-11-15,64790.0,63665.0,66401.82,63400.0,-1.7363639043623813
2021-11-16,63664.99,60382.95,63846.79,58574.07,-5.155187308568287
2021-11-17,60382.94,60043.82,60840.23,58373.0,-0.5616320501068528
2021-11-18,60043.82,56867.6,60976.0,56474.26,-5.289836655962265
2021-11-19,56867.59,57928.83,58320.0,55600.0,1.866141704591029
2021-11-20,57928.82,59549.47,59798.73,57353.0,2.7976397935190356
2021-11-21,59549.48,59169.77,60029.76,58486.65,-0.637621124083898
2021-11-22,59169.77,56385.27,59444.0,55610.0,-4.705950352688548
2021-11-23,56385.26,57582.67,58009.99,55317.0,2.1236042675684574
2021-11-24,57582.68,57019.99,57735.0,55837.0,-0.9771689989366616
2021-11-25,57019.99,59123.39,59398.9,56957.65,3.688881741298089
2021-11-26,59123.39,53680.0,59150.0,53500.0,-9.206829987252085
2021-11-27,53680.0,54666.35,55280.0,53521.0,1.8374627421758438
2021-11-28,54666.35,57268.27,57445.05,53256.64,4.759637327167443
2021-11-29,57268.26,58005.19,58865.97,56666.67,1.2867858589058256
2021-11-30,58005.19,57247.46,59176.99,55875.55,-1.3063141418897195
2021-12-01,57247.46,57176.61,59053.55,56458.01,-0.12376094939408055
2021-12-02,57176.6,56529.38,57375.47,55777.77,-1.1319838654302972
2021-12-03,56529.38,53571.27,57600.0,51680.0,-5.232871827003938
2021-12-04,53571.26,49117.46,53859.1,42000.3,-8.313803275524357
2021-12-05,49117.46,49188.4,49699.05,47727.21,0.14442929255706893
2021-12-06,49188.4,50389.69,50891.11,47100.0,2.4422221499377894
2021-12-07,50382.59,50383.96,51936.33,50039.74,-0.011371373786983607
2021-12-08,50383.96,50441.67,51200.0,48600.0,0.11454042119753982
2021-12-09,50438.37,48072.31,50797.76,47320.0,-4.6972275105086725
2021-12-10,48072.3,47631.97,50125.0,47251.06,-0.9159950915610171
2021-12-11,47631.98,49345.35,49400.0,46751.0,3.597121849043816
2021-12-12,49349.73,50224.44,50777.0,48638.0,1.7815052482148763
2021-12-13,50224.43,46799.58,50262.0,45672.75,-6.8191103773382
2021-12-14,46799.59,48201.6,48700.41,46290.0,2.995796116118976
2021-12-15,48201.6,48814.92,49500.0,46547.0,1.2724058952399808
2021-12-16,48814.92,47740.0,49436.43,47511.0,-2.202031673922644
2021-12-17,47740.0,46320.0,47995.96,45456.0,-2.974444909928786
2021-12-18,46319.99,46839.34,47392.37,45500.0,1.1212003454231345
2021-12-19,46839.33,46997.28,48300.01,46406.91,0.3371951867810363
2021-12-20,46993.39,47004.01,47537.57,45558.85,0.014319977666810146
2021-12-21,47004.01,49200.79,49328.96,46630.0,4.673601252318682
2021-12-22,49200.79,48787.53,49576.13,48421.87,-0.8399458626578982
2021-12-23,48787.52,50690.54,51375.0,47920.42,3.9006073888143256
2021-12-24,50690.54,50728.95,51810.0,50384.43,0.07577350724612408
2021-12-25,50728.96,50482.9,51156.23,50142.32,-0.4850287656259278
2021-12-26,50482.91,50722.99,51280.0,49412.0,0.4755867828512228
2021-12-27,50722.99,50888.0,52088.0,50449.0,0.32531599576444137
2021-12-28,50888.0,47710.53,50888.0,47313.01,-6.244045747523974
2021-12-29,47710.52,46412.83,48139.08,46121.02,-2.7199446327676458
2021-12-30,46412.84,47122.27,47900.0,45900.0,1.5285428619629338
2021-12-31,47122.28,46350.44,48548.26,45678.0,-1.6379304307708287
2022-01-01,46350.44,47428.83,47954.63,46132.04,2.3266014303208404
2022-01-02,47428.91,47394.62,47990.0,46654.0,-0.072129124838205
2022-01-03,47394.62,46410.0,47570.0,45696.0,-2.0774931838255073
2022-01-04,46409.99,46040.0,47557.54,45500.0,-0.7972419737125591
2022-01-05,46039.99,43636.28,47070.0,42500.0,-5.220938314509127
2022-01-06,43636.28,43155.0,43816.0,42430.58,-1.102935447292941
2022-01-07,43155.0,41502.84,43241.41,40610.0,-3.828432394855763
2022-01-08,41502.85,41781.25,42300.0,40501.0,0.6708215630544911
2022-01-09,41781.25,41818.66,42786.7,41200.02,0.08953777112941097
2022-01-10,41818.65,41795.71,42248.5,39650.0,-0.054879807243957135
2022-01-11,41795.71,42790.01,43100.0,41268.93,2.3789522896010107
2022-01-12,42790.0,43888.39,44322.0,42450.0,2.5669075562263277
2022-01-13,43888.39,42639.27,44500.0,42311.22,-2.846128554727123
2022-01-14,42638.63,43075.44,43448.78,41725.95,1.022930270616751
2022-01-15,43075.44,43238.26,43800.0,42555.0,0.37798801358732703
2022-01-16,43238.25,43183.11,43475.0,42581.79,-0.12754907343635047
2022-01-17,43183.11,42162.97,43228.69,41540.42,-2.362358801855635
2022-01-18,42162.97,42484.55,42691.0,41250.0,0.7627071812066344
2022-01-19,42487.89,41797.18,42559.13,41138.56,-1.6179293413723372
2022-01-20,41795.0,40836.17,43505.0,40571.0,-2.299222100629761
2022-01-21,40836.16,36732.31,41100.0,35440.45,-10.049571250193157
2022-01-22,36732.3,35098.53,36835.22,34008.0,-4.44780085978802
2022-01-23,35098.52,36326.69,36499.0,34601.01,3.4991778857974998
2022-01-24,36326.69,36536.05,37550.0,32917.17,0.5763255611783036
2022-01-25,36536.05,36927.12,37545.14,35701.0,1.0703674863593582
2022-01-26,36929.28,36811.58,38919.98,36234.63,-0.3128865722536789
2022-01-27,36811.59,36856.47,37199.0,35507.01,0.12194532264031555
2022-01-28,36856.47,37741.99,38000.0,36155.01,2.4026175051490295
2022-01-29,37741.99,37936.39,38720.74,37268.44,0.5150761790780001
2022-01-30,37936.38,38060.25,38359.26,37351.63,0.32649390202916795
2022-01-31,38060.24,38412.23,38744.0,36632.61,0.9247968681235674
2022-02-01,38412.23,38780.05,39265.2,38000.0,0.9575596105719342
2022-02-02,38780.06,36966.09,38889.0,36586.95,-4.677559724652259
2022-02-03,36965.49,36960.0,37106.91,36250.0,-0.016474558169388143
2022-02-04,36960.01,40626.7,40884.96,36925.34,9.920725108225103
2022-02-05,40626.71,41512.78,41913.69,40610.82,2.181028732336121
2022-02-06,41512.78,42154.14,42490.0,41116.56,1.5449700068268069
2022-02-07,42154.14,43831.04,44500.5,41645.85,3.978019715264036
2022-02-08,43831.04,44270.37,45492.0,42666.0,1.0023262053558524
2022-02-09,44270.38,44363.15,44799.0,43117.92,0.20957584045491195
2022-02-10,44363.15,43648.06,45821.0,43174.01,-1.6119008681755087
2022-02-11,43648.06,42314.29,43920.0,41938.51,-3.055737185111995
2022-02-12,42314.29,42177.14,43079.49,41688.88,-0.32412218189175057
2022-02-13,42177.89,42203.55,42760.0,41870.0,0.0626168583265807
2022-02-14,42203.55,42683.84,42842.4,41550.56,1.1380322271467458
2022-02-15,42683.85,44334.77,44500.0,42427.03,3.8678103938164954
2022-02-16,44334.77,44164.98,44751.4,43307.0,-0.38297255179172707
2022-02-17,44164.98,40666.06,44168.64,40073.21,-7.922385564309109
2022-02-18,40666.06,40049.98,40959.88,39450.0,-1.514973420095267
2022-02-19,40049.98,40035.99,40444.32,39639.03,-0.03493135327409247
2022-02-20,40035.98,38597.51,40140.0,38000.0,-3.592967227736832
2022-02-21,38597.51,37186.11,39494.35,36800.0,-3.6567125703186543
2022-02-22,37186.11,38087.98,38298.48,36350.0,2.4252872914106938
2022-02-23,38087.98,37280.0,39249.93,37036.79,-2.1213516705270385
2022-02-24,37280.0,38224.65,39843.0,34322.28,2.53393240343347
2022-02-25,38224.64,39406.39,39683.53,38014.37,3.0915652595903342
2022-02-26,39406.4,39018.02,40348.45,38573.18,-0.9855508205648955
2022-02-27,39018.01,37577.31,39855.7,37000.0,-3.6924221167552784
2022-02-28,37577.31,43108.97,44225.84,37450.17,14.720745045347861
2022-03-01,43108.98,44129.94,44949.0,42809.98,2.36834700527524
2022-03-02,44129.95,43990.22,45400.0,43334.09,-0.3166104463318997
2022-03-03,43990.21,42534.67,44101.12,41832.28,-3.308803638626956
2022-03-04,42534.66,39022.76,42547.82,38550.0,-8.256582218693588
2022-03-05,39022.76,39358.08,39613.24,38407.59,0.859293396981653
2022-03-06,39358.08,38226.29,39693.87,38088.57,-2.87562299786982
2022-03-07,38226.28,38318.51,39547.57,37155.0,0.2412475811803816
2022-03-08,38318.51,38731.71,39362.08,37867.65,1.0783300290120756
2022-03-09,38731.71,41955.17,42594.06,38656.45,8.322534687985627
2022-03-10,41955.16,39545.0,42141.24,38539.73,-5.7446317104661855
2022-03-11,39545.0,38869.09,40236.26,38223.6,-1.709217347325842
2022-03-12,38869.09,39104.69,39486.71,38660.52,0.606137164518139
2022-03-13,39104.69,37830.72,39310.0,37578.51,-3.257844519416986
2022-03-14,37830.72,39775.64,39947.12,37555.0,5.141112831053696
2022-03-15,39775.64,39340.32,39887.61,38098.33,-1.0944387067059136
2022-03-16,39340.32,41127.72,41718.0,38828.48,4.543430251711222
2022-03-17,41127.72,40947.76,41478.82,40500.0,-0.4375637647795694
2022-03-18,40947.77,41823.86,42325.02,40135.04,2.139555374946034
2022-03-19,41823.86,42204.18,42400.0,41499.29,0.9093373973612096
2022-03-20,42204.18,41264.94,42296.38,40911.0,-2.2254667665619787
2022-03-21,41264.94,40982.92,41544.22,40467.94,-0.6834373199137156
2022-03-22,40982.92,42329.09,43361.0,40875.51,3.284709825458987
2022-03-23,42329.09,42634.39,42775.1,41751.47,0.7212533980768487
2022-03-24,42634.39,43930.12,44220.89,42515.0,3.0391662692957677
2022-03-25,43930.12,44275.95,45094.14,43579.0,0.7872275331822332
2022-03-26,44275.95,44461.78,44792.99,44071.97,0.4197086680240769
2022-03-27,44461.78,46735.51,46999.0,44421.46,5.113897824153701
2022-03-28,46735.5,47267.51,48189.84,46663.56,1.138320732992959
2022-03-29,47267.51,47414.5,48096.47,46885.44,0.3109747054583556
2022-03-30,47414.49,47161.65,47700.22,46445.42,-0.5332756857079568
2022-03-31,47161.65,45674.5,47600.0,45500.0,-3.153303584586209
2022-04-01,45674.49,46176.86,46720.09,44200.0,1.0998697303747251
2022-04-02,46176.85,46070.18,47213.0,45620.0,-0.23102480333223596
2022-04-03,46070.18,46509.02,47444.11,45530.92,0.9525467449877478
2022-04-04,46509.02,46806.29,46857.75,45118.0,0.6391663380565848
2022-04-05,46806.3,45740.0,47200.0,45457.89,-2.2780912565383837
2022-04-06,45740.0,43480.59,45885.7,43177.11,-4.939680804547453
2022-04-07,43480.59,43609.97,43900.99,42727.35,0.2975580598147509
2022-04-08,43609.98,42155.24,43970.62,42107.14,-3.335773906746564
2022-04-09,42155.24,42523.37,42640.0,42116.31,0.8732722195390341
2022-04-10,42523.37,42333.44,43410.3,41868.0,-0.44664851351151613
2022-04-11,42333.44,39632.6,42434.51,39200.0,-6.379920932482697
2022-04-12,39632.59,40109.92,40699.0,39254.63,1.2043620655722842
2022-04-13,40109.92,41158.48,41561.31,39588.54,2.614216134063607
2022-04-14,41158.48,39901.01,41500.0,39551.94,-3.055190570691635
2022-04-15,39901.02,40466.38,40870.36,39766.4,1.416931551356715
2022-04-16,40466.37,40474.26,40709.35,39991.55,0.01947295508024638
2022-04-17,40474.26,39650.58,40595.67,39634.0,-2.0350711785712683
2022-04-18,39650.59,40833.37,41116.73,38536.51,2.983033287281045
2022-04-19,40833.37,41436.53,41760.0,40571.0,1.4771252042141025
2022-04-20,41436.52,41420.44,42199.0,40820.0,-0.03883047156698627
2022-04-21,41420.43,40414.76,42976.0,39751.0,-2.42798000214387
2022-04-22,40414.77,39736.57,40795.06,39177.0,-1.6780750399111644
2022-04-23,39736.58,39790.58,39980.0,39285.0,0.13592013603589415
2022-04-24,39790.59,39545.15,39940.0,38929.62,-0.6168042788016637
2022-04-25,39545.16,40434.48,40616.0,38200.0,2.2488977788679643
2022-04-26,40434.47,37953.15,40797.31,37702.26,-6.136668506680443
2022-04-27,37953.39,39167.7,39474.72,37881.31,3.2001296335086638
2022-04-28,39167.69,39777.57,40372.63,38881.43,1.5570738133717343
2022-04-29,39777.58,38584.39,39925.25,38175.0,-2.9996301935990566
2022-04-30,38584.4,37740.72,38795.38,37578.2,-2.1865578281786924
2022-05-01,37740.71,38516.92,38675.0,37386.38,2.0566645257430016
2022-05-02,38516.91,38681.95,39167.34,38052.0,0.42846105036435933
2022-05-03,38681.95,37680.0,38690.0,37517.8,-2.590226190768552
2022-05-04,37680.0,39616.64,40023.77,37644.44,5.13970276008493
2022-05-05,39616.65,36512.19,39845.51,35571.9,-7.836227403434504
2022-05-06,36512.19,36091.38,36675.63,35258.0,-1.152519199752211
2022-05-07,36091.38,35608.75,36146.3,34785.0,-1.3372445165576896
2022-05-08,35608.74,34116.19,35769.69,33713.95,-4.191554042194678
2022-05-09,34116.19,30600.0,34243.15,30334.07,-10.306514297170944
2022-05-10,30600.0,31053.63,32658.99,29730.4,1.4824509803921693
2022-05-11,31053.62,28726.56,32162.59,27785.0,-7.493713295353876
2022-05-12,28726.56,28991.59,30243.0,26700.0,0.9225956745255948
2022-05-13,28991.59,29485.07,31083.37,28751.67,1.7021487955644954
2022-05-14,29485.06,30068.54,30343.27,28630.0,1.9788659141728449
2022-05-15,30068.53,31151.69,31460.0,29480.0,3.6022700137751773
2022-05-16,31151.69,30030.17,31397.93,29087.04,-3.6001899094399104
2022-05-17,30030.18,30545.54,30788.37,29450.38,1.7161741009125153
2022-05-18,30545.55,28832.2,30709.99,28750.0,-5.609133117306165
2022-05-19,28832.21,30242.93,30545.18,28654.47,4.892897524295758
2022-05-20,30242.93,29298.36,30777.33,28730.0,-3.1232754233799453
2022-05-21,29298.36,29493.41,29656.18,28947.28,0.6657369217935694
2022-05-22,29493.4,30401.51,30487.99,29255.11,3.07899290044793
2022-05-23,30401.52,29094.39,30670.51,28866.35,-4.299523280258111
2022-05-24,29094.4,29693.24,29845.86,28669.0,2.0583005864704518
2022-05-25,29693.24,29726.38,30223.74,29294.21,0.11160789459150333
2022-05-26,29726.38,29389.72,29886.64,28019.56,-1.132529423360662
2022-05-27,29389.71,28716.29,29462.07,28282.9,-2.2913794347139027
2022-05-28,28716.3,29100.0,29266.0,28450.0,1.3362102137845833
2022-05-29,29100.0,29479.48,29587.78,28839.21,1.3040549828178705
2022-05-30,29479.48,31802.64,32222.0,29299.62,7.880600336233878
2022-05-31,31802.63,31877.4,32399.0,31200.01,0.2350748239768885
2022-06-01,31877.4,29917.14,31982.97,29301.0,-6.149372282557552
2022-06-02,29917.14,30642.78,30689.0,29594.55,2.4254992288701427
2022-06-03,30642.78,29679.95,30699.0,29282.36,-3.142110474310744
2022-06-04,29679.96,29778.07,29988.88,29485.0,0.33059354884357184
2022-06-05,29778.07,29926.02,30189.0,29531.42,0.4968421391984057
2022-06-06,29926.03,31356.81,31765.64,29890.23,4.781090168355173
2022-06-07,31356.81,31127.5,31589.6,29218.96,-0.7312925007358917
2022-06-08,31127.49,30290.2,31386.46,29843.88,-2.689904425347356
2022-06-09,30290.19,30092.3,30700.0,29944.1,-0.6533466269618593
2022-06-10,30092.3,29115.46,30382.8,28850.0,-3.2461460240659545
2022-06-11,29115.45,28481.29,29440.41,28099.99,-2.1781211768592934
2022-06-12,28481.3,27099.99,28544.96,26890.0,-4.849850551010859
2022-06-13,27099.99,22160.63,27124.3,22043.7,-18.226427389825606
2022-06-14,22150.03,21992.48,23362.88,20846.0,-0.7587780672300481
2022-06-15,21992.48,22621.96,22800.0,20111.62,2.8622510967385217
2022-06-16,22621.96,20399.84,22995.73,20232.0,-9.822844704879675
2022-06-17,20399.83,20535.94,21365.43,20246.66,0.6671620953889734
2022-06-18,20535.93,19123.0,20792.06,17622.0,-6.8803278544834034
2022-06-19,19123.01,20461.97,20815.95,17960.41,7.001882549809135
2022-06-20,20463.5,20496.85,21090.0,19637.03,0.17046257031945178
2022-06-21,20496.85,20583.69,21723.0,20348.4,0.42367485735612664
2022-06-22,20583.69,20080.09,20900.0,19770.51,-2.446597281634144
2022-06-23,20080.08,21150.69,21233.0,19890.07,5.331649409937889
2022-06-24,21150.68,21341.35,21558.41,20736.72,0.901436312479631
2022-06-25,21341.35,21478.55,21614.5,20906.62,0.6428834164661668
2022-06-26,21478.56,21153.16,21888.0,20964.73,-1.514953290608534
2022-06-27,21153.15,20854.52,21539.85,20510.0,-1.4117985208829342
2022-06-28,20854.52,20340.92,21212.1,20202.01,-2.4627754558724013
2022-06-29,20340.91,20087.67,20432.31,19854.92,-1.2450272652367755
2022-06-30,20087.66,19017.33,20179.08,18626.0,-5.328343207549691
2022-07-01,19017.33,19415.85,20918.35,18975.0,2.0955623107975496
2022-07-02,19415.85,19252.43,19467.39,18977.01,-0.8416834699485176
2022-07-03,19252.44,19251.87,19647.63,18781.0,-0.002908723729944107
2022-07-04,19251.87,20281.27,20307.89,19055.31,5.347013043408255
2022-07-05,20281.27,20177.72,20750.0,19304.4,-0.5105696043689489
2022-07-06,20177.72,20592.69,20675.22,19761.25,2.056575272131833
2022-07-07,20592.68,21673.41,21838.1,20251.68,5.248075894892801
2022-07-08,21673.41,21895.91,22527.37,21189.26,1.0266035663054396
2022-07-09,21892.49,21595.64,21980.0,21322.12,-1.371352001355508
2022-07-10,21594.58,20871.65,21632.51,20655.0,-3.3524822603080873
2022-07-11,20871.65,19995.42,20880.0,19875.23,-4.19818270237381
2022-07-12,19995.42,19366.92,20059.42,19240.0,-3.143219797333585
2022-07-13,19366.17,20084.98,20366.61,18910.94,3.7076623438316636
2022-07-14,20084.98,20549.51,20900.0,19616.07,2.312822815855431
2022-07-15,20547.16,20799.85,21200.0,20382.29,1.2182285611676447
2022-07-16,20799.85,21180.36,21588.94,20478.61,1.8293881927033295
2022-07-17,21180.36,20850.18,21684.54,20824.0,-1.5588970159147397
2022-07-18,20847.49,22162.59,22777.63,20750.01,6.294478033283157
2022-07-19,22163.89,23346.08,23800.0,21579.54,5.340034716159092
2022-07-20,23344.13,23222.75,24276.74,22906.19,-0.5282685572910006
2022-07-21,23220.19,23185.17,23442.77,22341.46,-0.16182407337632654
2022-07-22,23185.17,22716.87,23756.49,22500.0,-2.019825604039127
2022-07-23,22716.87,22499.97,23000.77,21934.57,-0.9547970296964192
2022-07-24,22499.97,22743.01,23014.64,22257.15,1.0801792180167302
2022-07-25,22744.32,21638.51,22759.56,21509.79,-4.856437208619269
2022-07-26,21638.51,21103.4,21667.17,20706.5,-2.4729521579812896
2022-07-27,21103.4,22876.41,23112.63,21042.53,8.401537193058939
2022-07-28,22876.41,23822.83,24199.72,22582.13,4.137100183114395
2022-07-29,23822.83,24095.25,24442.66,23414.03,1.1435249296578132
2022-07-30,24097.11,23560.66,24668.0,23502.25,-2.218653054025177
2022-07-31,23560.66,23338.08,24194.82,23227.31,-0.9447103773833065
2022-08-01,23339.63,23353.76,23509.68,22850.0,0.06718633238036453
2022-08-02,23353.77,23027.06,23459.89,22654.37,-1.3989182041778125
2022-08-03,23027.06,22778.95,23647.68,22681.22,-1.0774714618366432
2022-08-04,22780.65,22610.85,23223.32,22400.0,-0.7379620219544858
2022-08-05,22610.85,23230.82,23472.86,22570.0,2.741913727259271
2022-08-06,23232.46,22998.97,23354.36,22982.49,-0.9980276202045335
2022-08-07,22998.97,23104.74,23402.0,22844.62,0.45989016029848173
2022-08-08,23102.88,23779.79,24245.0,23099.16,2.9216948556876066
2022-08-09,23778.96,23203.57,23933.25,22865.0,-2.423150078280767
2022-08-10,23202.3,23866.77,24226.0,22664.69,2.8581808747533355
2022-08-11,23866.77,23909.48,24918.54,23852.13,0.17895173917543694
2022-08-12,23910.83,24408.54,24456.5,23583.0,2.0872892258635645
2022-08-13,24406.49,24427.1,24888.0,24291.22,0.07603896013443912
2022-08-14,24425.7,24269.6,25047.56,24144.0,-0.6447756794707549
2022-08-15,24270.74,24055.0,25211.32,23773.22,-0.8842337739394135
2022-08-16,24055.05,23855.58,24247.49,23671.22,-0.8290168364165407
2022-08-17,23856.81,23314.15,24446.71,23180.4,-2.269615746085407
2022-08-18,23315.67,23190.37,23600.0,23111.04,-0.5309222081868792
2022-08-19,23191.81,20981.94,23269.84,20862.0,-9.523047713339638
2022-08-20,20980.0,21201.8,21382.85,20761.9,1.0478535349924822
2022-08-21,21200.63,21539.88,21800.0,21069.11,1.594581592128974
2022-08-22,21539.88,21203.01,21620.0,20890.18,-1.5639362893386743
2022-08-23,21203.12,21556.35,21684.87,20890.14,1.6664615071162014
2022-08-24,21556.35,21486.73,21900.0,21145.0,-0.3229674782604608
2022-08-25,21486.96,21600.03,21819.88,21310.15,0.5273022000090277
2022-08-26,21600.03,20294.65,21886.77,20165.61,-6.0434175322904515
2022-08-27,20296.21,20045.0,20402.93,19800.0,-1.2301271517370371
2022-08-28,20044.03,19713.43,20171.18,19660.0,-1.654128211524064
2022-08-29,19715.13,20235.13,20433.62,19520.0,2.6464192177616974
2022-08-30,20235.13,19826.41,20576.25,19540.0,-2.019853591254428
2022-08-31,19826.82,20011.46,20490.0,19745.43,0.9333510201796402
2022-09-01,20011.46,20084.48,20208.37,19565.66,0.36489091750426805
2022-09-02,20084.48,19950.94,20441.26,19755.29,-0.6648914983111376
2022-09-03,19952.03,19785.22,20055.93,19652.72,-0.8306375539197552
2022-09-04,19784.27,19923.25,19956.54,19583.1,0.6976419771930642
2022-09-05,19924.7,19763.06,20057.27,19633.83,-0.8040354861782006
2022-09-06,19763.06,18884.23,20180.0,18649.51,-4.44683161413264
2022-09-07,18882.62,19310.21,19464.06,18510.77,2.255744608067145
2022-09-08,19311.46,19328.3,19458.25,19012.0,0.09368101123705674
2022-09-09,19328.31,21270.03,21597.22,19281.0,10.046046470719094
2022-09-10,21270.03,21716.14,21810.8,21111.13,2.097364225626386
2022-09-11,21716.26,21644.96,21860.0,21350.0,-0.3277746413497096
2022-09-12,21644.96,22340.87,22488.0,21538.51,3.2151133566428403
2022-09-13,22342.17,20166.24,22799.0,19860.0,-9.733864437687512
2022-09-14,20167.19,20240.3,20541.48,19617.62,0.36724743928464587
2022-09-15,20239.47,19709.07,20330.24,19497.0,-2.6246152477977125
2022-09-16,19710.32,19724.13,19890.0,19320.01,0.07641152017827668
2022-09-17,19724.12,20117.77,20189.0,19693.05,1.9957280752053386
2022-09-18,20117.4,19464.62,20144.77,19335.62,-3.246632206253486
2022-09-19,19464.62,19557.04,19686.2,18232.56,0.4748101940854843
2022-09-20,19555.57,18872.18,19634.62,18711.87,-3.501859177053379
2022-09-21,18872.18,18523.14,19956.0,18125.98,-1.8494948649281695
2022-09-22,18523.14,19408.43,19550.17,18356.39,4.779373259609332
2022-09-23,19408.43,19345.1,19500.0,18531.42,-0.3263015091895749
2022-09-24,19345.98,18909.16,19396.84,18805.34,-2.2534905479940637
2022-09-25,18910.03,18835.49,19180.21,18629.2,-0.3895995380016837
2022-09-26,18835.49,19176.65,19318.96,18680.72,1.8112616130506742
2022-09-27,19177.09,19104.33,20385.86,18816.32,-0.37712530603624117
2022-09-28,19104.33,19540.36,19790.0,18471.28,2.2823621660639226
2022-09-29,19540.32,19495.06,19645.52,18843.01,-0.2318278680638386
2022-09-30,19495.06,19450.48,20185.0,19155.36,-0.2286733151885767
2022-10-01,19451.86,19306.31,19484.0,19159.42,-0.7412156409507542
2022-10-02,19306.31,18962.31,19395.91,18920.35,-1.7818008723572754
2022-10-03,18961.25,19637.59,19719.1,18937.03,3.561169498863803
2022-10-04,19637.59,20307.77,20475.0,19490.6,3.412740565415606
2022-10-05,20307.77,20144.41,20384.85,19730.0,-0.804421164903879
2022-10-06,20144.13,19960.8,20456.6,19853.0,-0.911468739963095
2022-10-07,19961.85,19553.76,20068.82,19320.0,-2.039196825778533
2022-10-08,19554.77,19406.4,19627.38,19237.14,-0.7536146500723984
2022-10-09,19407.37,19409.08,19558.0,19316.04,0.013809877153936334
2022-10-10,19409.08,19185.51,19525.0,19020.25,-1.1518835514099712
2022-10-11,19186.58,19022.59,19268.09,18860.0,-0.8491825341103709
2022-10-12,19022.59,19156.11,19238.31,18965.88,0.70190231719236
2022-10-13,19155.48,19393.6,19513.79,18190.0,1.2397610997222142
2022-10-14,19392.66,19162.76,19951.87,19070.37,-1.1902895800676494
2022-10-15,19163.98,19111.82,19227.68,18975.18,-0.2658280957440251
2022-10-16,19111.76,19252.35,19425.84,19046.27,0.7353041206959787
2022-10-17,19252.35,19556.48,19676.96,19152.03,1.5797032570050051
2022-10-18,19556.48,19331.28,19706.66,19091.0,-1.1515364728212907
2022-10-19,19331.28,19135.11,19364.66,19065.97,-1.014780190447806
2022-10-20,19134.16,19025.46,19347.82,18900.0,-0.5730304137263942
2022-10-21,19025.46,19180.93,19250.0,18650.0,0.8171681525702912
2022-10-22,19181.42,19197.11,19257.0,19112.72,0.08435461679907608
2022-10-23,19197.11,19531.07,19695.0,19070.11,1.7396368515885996
2022-10-24,19531.08,19344.99,19601.15,19157.0,-0.9527383804369016
2022-10-25,19344.99,20094.75,20415.87,19237.0,3.8757321663128286
2022-10-26,20094.75,20828.09,21020.0,20050.41,3.649410915786455
2022-10-27,20828.09,20284.78,20872.21,20200.0,-2.6085445184844236
2022-10-28,20284.31,20615.74,20750.0,20000.09,1.6315681017984973
2022-10-29,20615.74,20772.2,21085.0,20554.01,0.7589346780663586
2022-10-30,20772.17,20605.34,20931.21,20515.0,-0.8032851599734325
2022-10-31,20604.36,20486.29,20845.92,20237.95,-0.5777628517656064
2022-11-01,20485.5,20487.98,20700.0,20330.74,0.008249419489803067
2022-11-02,20487.98,20138.67,20800.0,20048.04,-1.7049509029196663
2022-11-03,20138.69,20182.24,20393.32,20031.24,0.21634993770691668
2022-11-04,20182.24,21174.64,21302.05,20179.12,4.917194523501833
2022-11-05,21174.64,21264.23,21480.65,21080.65,0.42310046357341147
2022-11-06,21264.23,20999.86,21365.27,20939.4,-1.2432615711925554
2022-11-07,20999.24,20562.67,21069.77,20384.89,-2.081871021997306
2022-11-08,20562.67,18452.31,20700.88,17166.83,-10.263064086521823
2022-11-09,18450.76,15704.98,18645.89,15588.0,-14.888813378921128
2022-11-10,15704.98,17546.0,18199.0,15628.37,11.72252368357043
2022-11-11,17544.18,16864.21,17695.0,16361.6,-3.8857289410691997
